2023/01/18;12:10:06;40.00;0.00;-100.00
2023/01/18;12:10:08;40.00;0.00;-100.00
2023/01/18;12:10:10;40.00;0.00;-100.00
2023/01/18;12:10:39;28.56;40.00;100.00
2023/01/18;12:10:41;28.56;40.00;100.00
2023/01/18;12:10:43;28.50;40.00;100.00
2023/01/18;12:10:46;28.50;40.00;100.00
2023/01/18;12:10:48;28.56;40.00;100.00
2023/01/18;12:10:50;28.56;40.00;100.00
2023/01/18;12:10:52;28.56;40.00;100.00
2023/01/18;12:10:54;28.62;40.00;100.00
2023/01/18;12:10:56;28.62;40.00;100.00
2023/01/18;12:10:58;28.62;40.00;100.00
2023/01/18;12:11:00;28.69;40.00;100.00
2023/01/18;12:11:02;28.69;40.00;100.00
2023/01/18;12:11:04;28.75;40.00;100.00
2023/01/18;12:11:07;28.75;40.00;100.00
2023/01/18;12:11:09;28.88;25.00;-100.00
2023/01/18;12:11:11;28.94;25.00;-100.00
2023/01/18;12:11:12;28.94;25.00;-100.00
2023/01/18;12:11:14;29.00;25.00;-100.00
2023/01/18;12:11:15;29.00;25.00;-100.00
2023/01/18;12:11:16;29.00;25.00;-100.00
2023/01/18;12:11:18;29.00;25.00;-100.00
2023/01/18;12:11:19;28.88;25.00;-52.58
2023/01/18;12:11:21;28.75;25.00;-49.58
2023/01/18;12:11:22;28.75;25.00;-100.00
2023/01/18;12:11:23;28.62;25.00;-47.30
2023/01/18;12:11:25;28.62;25.00;-98.03
2023/01/18;12:11:26;28.50;25.00;-44.97
2023/01/18;12:11:28;28.50;25.00;-95.67
2023/01/18;12:11:29;28.38;25.00;-42.60
2023/01/18;12:11:30;28.38;25.00;-93.28
2023/01/18;12:11:32;28.25;25.00;-40.17
2023/01/18;12:11:33;28.25;25.00;-90.83
2023/01/18;12:11:35;28.12;25.00;-37.70
2023/01/18;12:11:36;28.12;25.00;-88.33
2023/01/18;12:11:37;28.06;25.00;-62.06
2023/01/18;12:11:39;28.06;25.00;-87.67
2023/01/18;12:11:40;28.00;25.00;-61.40
2023/01/18;12:11:42;28.00;25.00;-87.00
2023/01/18;12:11:43;27.88;25.00;-33.83
2023/01/18;12:11:44;27.75;25.00;-30.62
2023/01/18;12:11:46;27.75;25.00;-81.17
2023/01/18;12:11:47;27.62;25.00;-27.95
2023/01/18;12:11:49;27.62;25.00;-78.47
2023/01/18;12:11:50;27.56;38.00;100.00
2023/01/18;12:11:51;27.56;38.00;100.00
2023/01/18;12:11:53;27.44;38.00;100.00
2023/01/18;12:11:54;27.44;38.00;100.00
2023/01/18;12:11:56;27.38;38.00;100.00
2023/01/18;12:11:57;27.38;38.00;100.00
2023/01/18;12:11:58;27.38;38.00;100.00
2023/01/18;12:12:00;27.38;38.00;100.00
2023/01/18;12:12:01;27.44;38.00;100.00
2023/01/18;12:12:03;27.44;38.00;100.00
2023/01/18;12:12:04;27.50;38.00;100.00
2023/01/18;12:12:05;27.50;38.00;100.00
2023/01/18;12:12:07;27.62;38.00;100.00
2023/01/18;12:12:08;27.75;38.00;100.00
2023/01/18;12:12:10;27.75;38.00;100.00
